global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
661.8275223244588	1.2342599011519724	1.5233975035916767	438015.669306132	742.9246361751684	3.391655787525565	551937.0150360063	11.50332898105566	685.9544486960547	1.149689312974829	470533.5056859083	1.3217855163685337	692.0969824590103	557.1793648673267	0.7630749999999998	18.450125	0.1907408654005296	0.1284298223945199	0.0591978033	-0.0745030568	0.0290137697	0.0089555538	-0.0618511773	0.0591286447	0.0243125081	-0.0258238504	-0.0110266467	0.0385901416	0.0880441243	-0.0765962028	-0.0114356797	0.0911827224	-0.0733304733	0.0070064492	-0.0792866922	0.082540648	0.0985647662	-0.0768708158	0.1347715466	0.023854004	-0.0101446301	0.0360606595	-0.0742658639	0.0145684535	-0.044769089	0.0099984229	0.080958596	0.0896118504	0.0934353106	-0.1314398348	0.0749472502	-0.0372747036	0.0911302163	-0.0247730434	-0.0517402838	-0.1181741679	-0.1310547233	0.0815444753	0.0082404829	-0.0457497024	-0.0627463679	-0.0863120455	0.0391464625	-0.0122994743	0.0973175199	-0.0549408559	0.0528792346	0.0971847371	0.0351142168	-0.0412002741	-0.0213934315	-0.0352854796	0.0830976945	0.0349738162	-0.0173274515	0.0990613604	-0.0302297704	0.0744894057	0.0109734311	-0.0581413184	-0.2200183018762658	-0.0206857441630746	0.0484080531605156	0.0004279000115801	-0.0334517835644163	0.0062122843904433	3.85924773477455e-05	0.0011190218236405	-0.1016821816037278	0.1161690536560016	0.013495249027331	0.0103392660556934	-0.0029572942721587	-0.0004700478551992	8.745589412142655e-06	2.209449861773681e-07	-0.0036757918453873	-0.0004804672435033	2.3084877207965945e-07	1.3511445690615771e-05	-0.0001519348931022	-2.9605651176999894e-06	2.308421174197694e-08	8.764945816141952e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.9783875646136	-2.8491347598451284	8.117568879757757	434252.5152772581	741.8718693880427	-1.0527667871257336	550373.870589309	1.1083179080750396	684.0507139804049	-1.9037347156497617	467925.3792971017	3.6242058675700792	690.1945905283721	544.7832710801101	0.837133	20.240767	0.3533215906204304	0.2185787241542472	0.0185401779	-0.0242470948	0.0059606329	0.0485664907	-0.0478622467	-0.0466561198	-0.0003206614	0.042905051	0.0023169665	0.0028843586	0.0467202201	-0.0789094243	0.0330843047	-0.0477871313	0.0133446039	-0.1228292976	-0.0088715943	0.0082711811	0.0198168536	-0.0965577354	-0.0128672246	-0.0003469769	0.045307444	-0.0001190211	-0.0288281987	0.0279263483	-0.0552555964	0.0298161338	0.0119418708	-0.0755959084	-0.0076048828	-0.0386352532	0.1267915786	-0.0152956088	0.0421106136	-0.0040290478	-0.0495912518	-0.0513204666	-0.0862787094	0.0354314029	0.0051261553	-0.0388679335	-0.1181178464	-0.1200104563	0.0653236824	-0.0123663812	0.1087669459	-0.0292116936	0.0648649997	0.1242904888	0.0607372928	-0.01582326	-0.0769137451	-0.0521671298	0.052245094	0.0211790737	-0.1164516012	0.0398383996	-0.0473240974	0.0734322509	0.0078459096	-0.0619093949	-0.2195299672616926	0.0004883346145732	0.0481934065259198	2.384706957903605e-07	-0.089302813393445	-0.0558510298290286	0.003119337532963	0.0079749924799844	0.0947071899341907	0.1963893715379185	0.0385687852530585	0.0089694518252308	-0.0033262883084977	-0.000368994036339	1.1064193911248493e-05	1.361565988537473e-07	-0.0046329196892846	-0.0009571278438973	9.160937095634944e-07	2.1463944847360915e-05	0.0005338003194397	0.0006857352125419	2.8494278103392577e-07	4.702327817198848e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.4225544024936	1.4441668378799477	2.085617855632167	436157.9503635146	740.9988716176692	-0.8729977703734448	549079.3277386591	0.7621251070770059	685.5779372810465	1.5272233006415945	470017.10808653454	2.3324110100226063	691.6350549944849	547.6594224892011	0.732325	17.706652	0.1758918609965735	0.0860778904385958	0.0295813665	0.0071351268	0.0229001098	0.042109545	0.0001402762	0.0019814089	0.0202758746	0.0124539614	0.0097008058	0.0229156861	0.0290969788	-0.0779812583	0.0777571776	0.0471579455	0.0250217995	-0.1328447121	0.0996068524	-0.0394071357	-0.0154593844	-0.0311227087	-0.0079474881	0.0179400837	0.0104359973	-0.0023788663	-0.0425412401	-0.014432019	-0.0630597036	0.0286808902	0.0031877436	-0.003198264	-0.0509008812	-0.0085287371	0.1248541907	-0.0233760974	-0.0128375004	0.0253062263	-0.0442788625	-0.0476894648	-0.0281206275	0.053356539	-0.0090815957	-0.0429031128	-0.0882499276	-0.1316419772	0.020982956	-0.0036299451	0.1319684314	-0.0131668301	0.0301690164	0.1458254861	0.0846809896	0.0091021836	-0.021575654	-0.0675442154	0.070367906	0.0389699149	-0.1737270301	-0.0442665645	-0.0343400203	0.0723569779	0.0047106451	-0.0655400171	-0.1794214823013078	0.0401084849603848	0.0321920683111985	0.0016086905658174	-0.0694161881940829	0.019886625199362	0.0003954778618199	0.0048186071833963	0.1412001446668824	0.0464929547326917	0.0021615948397761	0.0199374808539485	-0.0041194558781155	-0.0007931675696177	1.6969916731740344e-05	6.291147934934069e-07	-0.0040391262177883	0.0005937934714962	3.525906867916272e-07	1.6314540603224817e-05	0.0005326854384711	-1.1148809686000209e-06	2.837537763591481e-07	1.2429595741465208e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.1324697708707	-2.2900846316229035	5.24448761999541	433138.347766706	740.0239007424988	-0.9749708751704702	547635.3736701437	0.9505682074306726	682.8931670924372	-2.684770188609264	466343.0776615394	7.207990965645021	689.4538136212949	549.3891069932682	0.8524089999999999	20.610119	0.2759849671888672	0.1717041082354617	0.0466049346	-0.0133930562	-0.0070044739	0.0527941182	-0.1069407883	0.0361819188	-0.0136643025	0.0707400079	-0.0247094832	-0.0114350379	0.1024798828	-0.036058255	-0.0517980988	0.012405165	-0.0187458185	-0.1410471589	0.10955235	0.0198125016	-0.0490071822	-0.1398803063	0.0283823904	-0.0104182528	0.064084491	0.0308240088	-0.0782535859	0.0634681973	-0.0473434859	0.0031323725	-0.0014543555	0.0427587669	-0.0619638883	-0.0041046318	0.1304834428	-0.0132249376	0.0641527466	-0.0190432983	-0.0391373203	-0.0735860858	-0.0954419935	0.0755672293	-0.0296490841	0.0004045561	-0.0715563677	-0.0495974927	0.0573106577	0.0175887317	0.0099925194	-0.0493897664	0.0374108152	0.0483191177	0.012694075	0.0068960335	-0.0647918745	0.0212385537	0.0319252977	0.0521200954	-0.0326620131	-0.0284295435	-0.0190375559	0.0712638519	0.0015707317	-0.069025124	-0.1365793813824893	0.0428421009188185	0.0186539274188234	0.0018354456111382	-0.0582758043704529	0.01114038382363	0.0001241081517377	0.0033960693750232	-0.0115602724855463	-0.1527604171524287	0.023335745048584	0.00013363989994	-0.0036209730037917	0.0004984828743237	1.3111445494188287e-05	2.484851759941172e-07	-0.0032611817135383	0.0007779445042499	6.051976516927781e-07	1.0635306168716604e-05	0.0006410993657771	0.000108413927306	4.110083967997999e-07	1.1753579633910657e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.8835147620193	2.7510449911486603	7.568248543324132	436767.0200842002	741.9558918076074	1.9319910651086047	550498.545388022	3.732589475659481	684.0462553591236	1.1530882666863818	467919.27947083936	1.3296125507698042	690.5002638270814	551.1006144910324	0.8448379999999999	20.427065	0.1044546374172467	0.0478141868305652	0.0516722514	-0.0468639934	0.0249784854	0.0141861137	-0.0707603296	0.0782494638	0.0014322855	0.0095314723	-0.0312212914	0.05437223	0.1009973958	-0.0752370848	0.0076553185	-0.046395202	0.0559891591	-0.0474196674	0.0489067226	-0.0081126289	-0.0328109608	0.1048876317	0.0432335846	0.0037936837	0.0040872989	0.0431870638	-0.1207559347	0.014305011	-0.0486462333	-0.0229290832	0.0387116533	-0.0080057029	-0.0250620079	0.0138497611	0.0629518351	-0.0697512277	0.0696549019	-0.0087862356	-0.0310357852	-0.1014276931	-0.0834279525	0.0543858497	-0.035828608	-0.0307821472	-0.0637412303	-0.0711257592	0.0319277268	0.0568100682	0.0732012511	-0.0051592859	-0.0174161317	0.0556851654	0.0235284003	0.0616047062	-0.0724145682	0.0020719975	0.084792727	0.0442330902	-0.1036951438	-0.0431795246	0.0952361678	0.0701531426	-0.0015707317	-0.0723569779	-0.1293552542643112	0.0072241271181781	0.0167327818057845	5.218801261959626e-05	-0.0269619468669048	0.0313138575035481	0.0009805576717525	0.0007269465788537	-0.0041388572877707	0.0074214151977755	5.507740353777464e-05	1.7130139648532633e-05	-0.0032499880190883	0.0003709849847033	1.0562422124217493e-05	1.376298588753819e-07	-0.0037049829511888	-0.0004438012376504	1.9695953854011533e-07	1.372689866859967e-05	0.0002859808361761	-0.000355118529601	8.178503865998137e-08	1.261091700659763e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.1239514913058	-2.7595632707135564	7.615189445071302	433127.1355265306	739.4993319927446	-2.4565598148627714	546859.2620177155	6.034686123998614	683.5636399047976	-0.4826154543260372	467259.2497998958	0.2329176767543273	689.4331941887294	530.3181723647001	1.286781	31.112656	0.7065472467548172	0.3478343308400679	-0.0282675233	-0.0245607928	-0.0043909769	-0.01238894	-0.0443604492	-0.0210785212	-0.0058280649	0.0454376331	0.0646036169	0.0613934728	-0.0074145364	0.0115375523	-0.0921880011	0.0180978143	-0.0205785661	-0.2117685034	0.1488275424	-0.0493347163	-0.1135009319	0.0729149027	0.1301203919	-0.0080510883	0.0379481341	-0.0825157525	-0.0135120221	0.0195180971	0.0284899742	-0.1563021905	-0.0966830161	-0.0718656243	-0.0412814208	0.0536005463	0.2285033096	-0.1826219832	-0.0619082106	-0.0477531662	0.022672304	-0.002181511	-0.0510690732	-0.0375772344	0.0077660116	-0.1747651275	-0.3767132232	-0.2124488192	-0.2822071361	0.1213142684	-0.3888757357	0.092389363	0.081840786	-0.0395520119	-0.0740725988	0.0703276091	-0.1662984288	0.0225922211	0.0442289597	-0.0716539942	-0.0886966525	-0.0564804853	-0.0729930529	0.069025124	-0.0047106451	-0.0755281812	-0.080079673596785	0.0492755806675261	0.0064127541233676	0.0024280828501218	0.2104162623726893	0.237378209239594	0.0563484142217965	0.0442750034708924	0.2239119204970165	0.2280507777847872	0.0520071572482463	0.0501365481406622	-0.000789033221695	0.0024609547973933	6.22573424938391e-07	6.056298514813099e-06	-0.004783013912835	-0.0010780309616462	1.1621507542678315e-06	2.287722209037318e-05	-1.1886986042594703e-05	-0.0002978678222186	1.413004371768413e-10	8.872523951330792e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.3639172708291	3.239965779523345	10.497378252482315	437402.2310678161	741.029514747978	1.5301827552334544	549124.7417276239	2.341459264413846	684.4765494700229	0.9129095652252772	468508.1467743887	0.8334038742798047	690.8580031134595	543.0655249446268	1.079842	26.109142	0.4961045594289404	0.3079206672399138	0.0197369841	-0.0184714672	0.024009277	0.0131204794	-0.0544198902	0.0624230855	0.0066767732	0.0014850661	0.0116508667	0.088174441	0.0202923423	-0.0293571453	0.0233653697	0.0635216973	0.0316999065	-0.0973294073	0.1401292501	-0.1473365792	-0.128381935	0.0617924322	-0.0147655099	0.0080359411	-0.0040748175	-0.002999696	-0.0846489833	-0.0376044632	0.0018474391	-0.0087326403	-0.0211097204	0.0087064826	-0.0574350304	0.0637760703	0.1100392494	-0.0751390782	0.0705691656	0.0107448976	-0.0014757781	-0.0668298391	-0.0317021366	-0.0090999975	-0.0501619921	-0.0323185437	-0.1258741237	-0.1261296203	-0.0524486687	0.1288570604	-0.023956456	0.0163851606	0.1025937694	0.0831098328	-0.0330566656	0.0915931047	-0.1260833159	0.0007164587	0.004716555	0.1159576013	-0.0195793581	-0.0236346995	0.0110958699	0.0678800746	-0.0078459096	-0.0785316931	-0.0851751082945782	-0.0050954346977931	0.0072547990729931	2.596345475947482e-05	-0.0690718496478552	-0.2794881120205444	0.0781136047608084	0.0047709204137759	0.1126926676741035	-0.1112192528229129	0.012369722198487	0.0126996373475059	-0.0019630560962322	-0.0011740228745372	3.853589236954405e-06	1.3783297099365905e-06	-0.0047843295163523	-1.3156035172995004e-06	1.730812614730817e-12	2.288980892103983e-05	0.0008188097336567	0.0008306967196992	6.704493799309561e-07	6.900570401191686e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.7888324561083	-3.575084814720867	12.781231432447736	432686.1481039701	739.6041629970474	-1.4253517509306448	547014.3179225631	2.0316276138810547	683.9187418204162	-0.557807649606616	467744.8454132212	0.3111493739596573	690.0950100998425	545.0078009832196	1.250157	30.227133	0.6855273226581704	0.3627759363197063	0.0254603775	0.1289025574	-0.0086725359	0.0253906412	-0.0951592645	-0.0310976763	-0.0010415125	0.0495504973	-0.0586983276	-0.1640838341	-0.0634576558	-0.0860685533	0.0297364056	-0.0004205947	-0.1222045143	0.02186641	0.0877011364	-0.0352420008	0.0899434291	0.1785991735	0.022572977	-0.0001804036	0.0540726164	0.0278189009	0.0973791333	0.0316762943	-0.1472142727	0.0362523664	-0.1265367305	0.0284543054	0.0684934878	0.0032039191	0.0501935976	0.0612324514	-0.0888235756	0.0263117847	-0.0210719785	0.0349519004	0.0074126021	0.1875026446	0.0575655854	-0.0742419286	-0.1069838707	0.0522253363	0.0828829729	0.0284549647	0.0008906894	0.0254972568	-0.0281784377	-0.0481445884	0.1197893051	0.052042489	0.0429456786	-0.1252855688	-0.069226045	0.0784816142	-0.1539698191	-0.0829564878	-0.0691888705	0.0667182767	-0.0109734311	-0.081360845	-0.0576907781724997	0.0274843301220784	0.0033282258861485	0.0007553884022593	0.0324616321403112	0.1015334817881664	0.0103090479240279	0.0010537575612128	0.261042431257124	0.1483497635830205	0.022007652355138	0.0681431509166303	-0.0069827748783798	-0.0050197187821475	4.875914500213203e-05	2.519757665184538e-05	-0.0023488636692599	0.0024354658470923	5.9314938923535e-06	5.517160536769082e-06	0.0015268200477148	0.000708010314058	2.331179458103824e-06	5.012786048126492e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.8384175389392	3.0495850828309585	9.299969177425105	436707.4140953693	741.898811903576	2.2946489065285505	550413.8471039375	5.2654136042326725	685.9523592862216	2.033617465805378	470530.6392103337	4.135599997228687	692.2934014235569	547.4289676779654	1.118697	27.048603	0.4269543770168404	0.2284132866741309	0.0482394703	0.2155554573	0.0298917008	0.0150706565	-0.0236884949	0.0058416846	0.0254351612	-0.0371767091	-0.0745893196	-0.0677837797	-0.1236471275	-0.1478138472	0.1286793457	0.0068644927	-0.1206356247	0.084438331	0.0321260766	0.087987778	-0.14353028	0.0481262788	0.041914763	0.0280142805	-0.0211089203	0.068267931	0.0582164307	-0.0432695622	-0.1576253225	0.1032768298	-0.1265384422	-0.0062991503	0.1104078996	0.0554555257	0.0459127353	0.0263178065	-0.0700254381	0.0645938393	-0.0411226952	0.0756788775	0.047934661	0.2595195802	0.1182143661	-0.0460289713	-0.0373590955	-0.0218504527	-0.0594608113	0.1959210093	0.0394714756	0.0215762593	0.0271659521	-0.0185424706	-0.0175447431	0.0208157063	0.0419530099	0.1320102246	-0.2540979915	-0.1064952105	0.0354404542	-0.0445917901	0.0280802029	0.0655400171	-0.0140901232	-0.0840093554	-0.1054358434543871	-0.0477450652818874	0.011116717084938	0.0022795912587716	-0.0880124356580438	-0.120474067798355	0.0145140010118826	0.0077461888304613	0.2895858244867071	0.0285433932295831	0.0008147252970586	0.0838599497436459	-0.009855107690376	-0.0028723328119961	9.712314758890816e-05	8.250295782869994e-06	-0.0009071177555393	0.0014417459137206	2.0786312797300483e-06	8.228626224146572e-07	0.0012370617592913	-0.0002897582884234	1.5303217963008865e-06	8.395986571011616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.4492237311073	-2.38919380783193	5.708247051382437	433555.38023209776	736.5467651674411	-5.3520467361348665	542501.1372786217	28.644404265771875	683.5228260885829	-2.429533197638761	467203.4537841231	5.902631558428825	689.3497110685208	548.9866060132115	0.977698	23.639441	0.2611908356652774	0.1383220018071271	0.0427552624	0.1523042033	-0.0188526382	0.0249120274	-0.1048640576	0.0027638613	-0.0063403014	0.0236051851	-0.0658042957	-0.0611056268	-0.0110439351	-0.0510440657	0.15538	0.0235406607	-0.1086244044	-0.1783345875	-0.1133025642	0.0754179492	-0.022949619	0.0722599985	-0.0805365846	-0.0074209523	0.037548257	0.0570390775	0.0260789113	0.0053738209	-0.1170323483	0.1256025817	-0.0319308757	0.0372487605	0.0904027335	0.0196184735	0.0271027757	-0.1628169823	0.0126937076	0.0267137336	-0.0627750963	0.0765239534	0.0154144377	0.2358315673	0.0914123963	-0.0160458649	0.0032603228	-0.078000618	-0.0110699324	0.0710963454	0.012615553	-0.0602507619	-0.1805351948	-0.0152768772	0.0868972106	-0.0336128304	0.0612308842	0.0272538595	-0.0628379929	-0.1360991529	0.0931038215	-0.0376540743	0.0720707872	0.0643455865	-0.01719291	-0.0864713441	-0.108925558856896	-0.0034897154025089	0.0118647773722871	1.2178113590507893e-05	-0.037286219783212	0.0507262158748318	0.00257314897698	0.0013902621857219	0.2838427391262854	-0.0057430853604217	3.2983029457090385e-05	0.0805667005547125	-0.0120152011698346	-0.0021600934794585	0.0001443650591515	4.66600383999956e-06	0.0004651261839063	0.0013722439394456	1.88305342934518e-06	2.1634236695523722e-07	0.0017293607209374	0.000492298961646	2.9906885031211235e-06	2.4235826763782817e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.3472946076627	3.89807087655538	15.194956558649228	438703.93867408985	744.3724005270325	7.825635359591388	554090.2706663769	61.24056878128703	686.2207958934499	2.697969804867057	470898.98071663984	7.2790410679743855	692.7119581963454	550.353947068133	1.212362	29.313297	0.7254429840250189	0.4897345863900706	0.0525657716	-0.006312563	0.0445734368	-0.0185628503	-0.0432744561	0.0313356334	0.0302804841	-0.0479741589	-0.001268059	0.0263310633	0.0630796278	-0.015726218	-0.0188256846	-0.004202313	-0.1037346452	0.0109573654	-0.1200674392	0.0980673763	-0.0548656366	0.0291211008	-0.0521393594	0.0321999319	-0.0343499243	0.0184512661	-0.0598595685	0.0456767412	0.0160381546	-7.06939e-05	0.0335144867	-0.0534990345	0.1435916572	0.0110382567	0.043329057	-0.0345523906	-0.0872637068	0.0132125352	-0.0209687042	-0.084342446	-0.0007269666	0.0536524262	0.0166201587	0.0405259111	0.013910823	0.0120693382	-0.0315896212	-0.0775358421	-0.0708246739	-0.0634153591	-0.0720406497	0.0689335731	0.0266974858	-0.0145629636	0.0330680403	0.1611460261	-0.1236420395	0.0788210369	0.0569867803	-0.0752879768	-0.0838495969	0.0631352795	-0.0202787295	-0.0887413447	-0.1282586876852036	-0.0193331288283075	0.0164502909667305	0.0003737698702919	-0.0973058793911576	-0.0600196596079456	0.0036023595394536	0.0094684341640865	0.1090360800760308	-0.1748066590502545	0.0305573680483119	0.0118888667583466	-0.0040380083561975	0.0079771928136371	1.630551148472084e-05	6.363560518594339e-05	2.999859833874297e-06	-0.0004621263240724	2.1356073940069266e-07	8.999159022892324e-12	0.0007430091278767	-0.0009863515930606	5.520625641080943e-07	9.728894651333804e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.4561880275301	-3.8911065801326	15.14071041795122	433564.551551746	734.6762375799601	-9.696162947072366	539749.174064646	94.01557589617909	683.7157555366805	-2.5050403567694275	467467.2343690938	6.275227189043501	689.6359663084033	541.084515904508	1.01073	24.438095	0.2630389844400552	0.1437195300899516	0.0268502521	-0.0838149628	-0.0185792381	0.0536752846	0.0180351327	0.070322097	-0.0006538952	0.0694648616	0.0004863268	0.0265871153	0.0478168265	0.0250130291	-0.0652158727	-0.0159984312	-0.0086798867	0.0338277442	-0.0021906444	0.1527842581	-0.0414052627	0.0368995228	-0.1728284484	-0.0019846175	0.0687457557	0.0043783017	-0.0252943485	0.0388857256	0.0492583048	-0.047833895	0.0294684892	-0.0380692057	0.0257063797	-0.0821462961	-0.0192877664	-0.0580184062	-0.0364966979	-0.036643449	-0.0092840725	-0.0510561182	-0.0718865039	-0.0104932673	-0.02995859	0.0805750071	0.0419157796	0.0524503123	-0.061644977	0.0022839626	-0.0128573636	-0.0193144013	-0.1269429965	0.0346702171	-0.0085519427	-0.0033177691	0.0988268694	0.1363398685	-0.0368359003	0.0109433645	0.0545814219	0.0519172527	0.1384412388	0.0619093949	-0.0233445364	-0.0908143174	-0.1099178793978126	0.018340808287391	0.012081940211312	0.0003363852486348	-0.0671734551290796	0.030132424262078	0.0009079629919098	0.0045122730739784	0.0593128994588809	-0.0497231806171499	0.0024723946906857	0.0035180200422193	-0.0019280307997331	0.0021099775564644	3.717302764719457e-06	4.452005288783482e-06	0.0005528978156494	0.0005498979558155	3.023877618100939e-07	3.056959945498779e-07	0.0001060332146879	-0.0006369759131888	1.1243042617050294e-08	4.057383139827057e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.522720679658	5.066532652127989	25.66975311507908	440262.40085813554	740.830052420597	6.153814840636869	548829.1665695044	37.869437092842574	686.6133874224935	2.8976318858129844	471437.9437877911	8.396270545680112	692.7039855147673	546.8222776113487	1.017276	24.596373	0.24102341082167	0.106477037332118	0.0398924763	-0.1226510744	0.040232882	0.0253539302	0.0610789421	0.053983522	0.0357260069	-0.0474580221	-0.0156544003	0.0951623173	0.0065579717	-0.0028922517	-0.0477354577	-0.0093227166	0.0416780151	0.0991955637	-0.0462847642	-0.0121699764	0.1579871233	-0.0024538767	-0.0260652056	0.0349167003	-0.0341173185	0.0258296298	-0.0367181106	-0.0628068795	0.0212858142	-0.0861280991	0.0507570116	-0.0601410776	0.0164538968	-0.0549693011	-0.0076753681	0.0757352992	0.0062513636	-0.0012554046	-0.0041004599	-0.1178444604	-0.0171603089	-0.0690660694	0.019784196	-0.0186603031	0.0132686844	0.0556656336	-0.0482170627	-0.0778843049	-0.0150798774	0.0332479396	-0.0816377708	0.0347997912	-0.018711627	-0.1180490569	0.03843528	0.0181302162	-0.0646728577	0.1462035976	0.0743222538	0.0658558975	-0.0130231944	0.0606682351	-0.026387305	-0.0926856596	-0.1274176824435215	-0.0174998030457089	0.016235265799278	0.0003062431066386	-0.1020171969764192	-0.0348437418473396	0.001214086345924	0.0104075084789255	0.1248625585000624	0.0655496590411815	0.0042967578004151	0.0155906585151815	-0.0004479772803487	0.0014800535193844	2.0068364370861779e-07	2.1905584202421483e-06	-0.0004290235006099	-0.0009819213162593	9.641694713243962e-07	1.840611640755729e-07	0.0001054039125828	-6.29302105100007e-07	1.1109984787762544e-08	3.9602113948330033e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
